fid,ID,layer,path,z_first,vertex_ind,vertex_par,vertex_p_1,distance,angle,X,Y
"32","31",KK_Ausrem_pn_110_n_HD_PS_ln_0d9acbc0_0b9c_4fc9_8ba2_1b5046afb33f,Ausrem_pn,-110000.0000000000,"1","0","1",23873.4603910000,45.0000015490,447626.4210100000,6697626.4217999997
"32","31",KK_Ausrem_pn_110_n_HD_PS_ln_0d9acbc0_0b9c_4fc9_8ba2_1b5046afb33f,Ausrem_pn,-110000.0000000000,"2","1","0",23873.4603910000,90.0000000000,454433.5001800000,6700000.0006999997
"32","31",KK_Ausrem_pn_110_n_HD_PS_ln_0d9acbc0_0b9c_4fc9_8ba2_1b5046afb33f,Ausrem_pn,-110000.0000000000,"3","1","1",28195.9757120000,90.0000000000,458756.0155000000,6700000.0006999997
"32","31",KK_Ausrem_pn_110_n_HD_PS_ln_0d9acbc0_0b9c_4fc9_8ba2_1b5046afb33f,Ausrem_pn,-110000.0000000000,"4","2","0",28195.9757120000,90.0000000000,474725.7786000000,6700000.0006999997
"32","31",KK_Ausrem_pn_110_n_HD_PS_ln_0d9acbc0_0b9c_4fc9_8ba2_1b5046afb33f,Ausrem_pn,-110000.0000000000,"5","2","1",28470.1964720000,67.5000000000,474999.9993600000,6700000.0006999997
"32","31",KK_Ausrem_pn_110_n_HD_PS_ln_0d9acbc0_0b9c_4fc9_8ba2_1b5046afb33f,Ausrem_pn,-110000.0000000000,"6","2","2",41369.5059400000,45.0000000000,484121.1885600000,6709121.1898999996
"66","65",KK_Ausrem_pn_110_n_HD_PS_ln_0d9acbc0_0b9c_4fc9_8ba2_1b5046afb33f,Ausrem_pn,-110000.0000000000,"0","0","0",0.0000000000,90.0000000000,418001.9439400000,6725000.0000999998
"66","65",KK_Ausrem_pn_110_n_HD_PS_ln_0d9acbc0_0b9c_4fc9_8ba2_1b5046afb33f,Ausrem_pn,-110000.0000000000,"1","0","1",6998.0553292000,112.4999992300,424999.9992700000,6725000.0000999998
"66","65",KK_Ausrem_pn_110_n_HD_PS_ln_0d9acbc0_0b9c_4fc9_8ba2_1b5046afb33f,Ausrem_pn,-110000.0000000000,"2","0","2",16326.5043120000,134.9999984500,431596.2089800000,6718403.7906999998
"33","32",KK_Ausrem_pn_115_n_HD_PS_ln_64c1129d_10be_46af_be2a_e263efb7a5ba,Ausrem_pn,-115000.0000000000,"0","0","0",0.0000000000,270.0000000000,480040.5128600000,6725000.0000999998
"33","32",KK_Ausrem_pn_115_n_HD_PS_ln_64c1129d_10be_46af_be2a_e263efb7a5ba,Ausrem_pn,-115000.0000000000,"1","0","1",30040.5128640000,247.5000002600,449999.9999900000,6725000.0000999998
"33","32",KK_Ausrem_pn_115_n_HD_PS_ln_64c1129d_10be_46af_be2a_e263efb7a5ba,Ausrem_pn,-115000.0000000000,"2","0","2",40590.8467470000,225.0000005200,442539.7872900000,6717539.7874999996
"62","61",KK_Ausrem_pn_120_n_HD_PS_ln_02dbcf62_336b_4f95_bef1_55f25aa32652,Ausrem_pn,-120000.0000000000,"0","0","0",0.0000000000,180.0000000000,449999.9999900000,6816535.9769000001
"62","61",KK_Ausrem_pn_120_n_HD_PS_ln_02dbcf62_336b_4f95_bef1_55f25aa32652,Ausrem_pn,-120000.0000000000,"1","0","1",6496.0936139000,180.0000000000,449999.9999900000,6810039.8832999999
"62","61",KK_Ausrem_pn_120_n_HD_PS_ln_02dbcf62_336b_4f95_bef1_55f25aa32652,Ausrem_pn,-120000.0000000000,"2","1","0",6496.0936139000,180.0000000000,449999.9999900000,6805874.9748999998
"62","61",KK_Ausrem_pn_120_n_HD_PS_ln_02dbcf62_336b_4f95_bef1_55f25aa32652,Ausrem_pn,-120000.0000000000,"3","1","1",37371.0683590000,202.5000007700,449999.9999900000,6775000.0000999998
"62","61",KK_Ausrem_pn_120_n_HD_PS_ln_02dbcf62_336b_4f95_bef1_55f25aa32652,Ausrem_pn,-120000.0000000000,"4","1","2",37411.3035430000,225.0000015500,449971.5494200000,6774971.5495999996
"62","61",KK_Ausrem_pn_120_n_HD_PS_ln_02dbcf62_336b_4f95_bef1_55f25aa32652,Ausrem_pn,-120000.0000000000,"5","2","0",37411.3035430000,225.0000015500,431326.3570200000,6756326.3581999997
"62","61",KK_Ausrem_pn_120_n_HD_PS_ln_02dbcf62_336b_4f95_bef1_55f25aa32652,Ausrem_pn,-120000.0000000000,"6","2","1",46274.2525960000,225.0000015500,425059.3054800000,6750059.3070000000
"62","61",KK_Ausrem_pn_120_n_HD_PS_ln_02dbcf62_336b_4f95_bef1_55f25aa32652,Ausrem_pn,-120000.0000000000,"7","3","0",46274.2525960000,180.0000000000,424999.9992700000,6741536.1634000000
"62","61",KK_Ausrem_pn_120_n_HD_PS_ln_02dbcf62_336b_4f95_bef1_55f25aa32652,Ausrem_pn,-120000.0000000000,"8","3","1",62810.4158870000,225.0000000000,424999.9992700000,6725000.0000999998
"62","61",KK_Ausrem_pn_120_n_HD_PS_ln_02dbcf62_336b_4f95_bef1_55f25aa32652,Ausrem_pn,-120000.0000000000,"9","3","2",69808.4712160000,270.0000000000,418001.9439400000,6725000.0000999998
"67","66",KK_Ausrem_pn_120_n_HD_PS_ln_02dbcf62_336b_4f95_bef1_55f25aa32652,Ausrem_pn,-120000.0000000000,"0","0","0",0.0000000000,90.0000000000,454433.5001800000,6700000.0006999997
"67","66",KK_Ausrem_pn_120_n_HD_PS_ln_02dbcf62_336b_4f95_bef1_55f25aa32652,Ausrem_pn,-120000.0000000000,"1","0","1",4322.5153216000,90.0000000000,458756.0155000000,6700000.0006999997
"67","66",KK_Ausrem_pn_120_n_HD_PS_ln_02dbcf62_336b_4f95_bef1_55f25aa32652,Ausrem_pn,-120000.0000000000,"2","1","0",4322.5153216000,90.0000000000,474725.7786000000,6700000.0006999997
"67","66",KK_Ausrem_pn_120_n_HD_PS_ln_02dbcf62_336b_4f95_bef1_55f25aa32652,Ausrem_pn,-120000.0000000000,"3","1","1",4596.7360813000,112.5000000000,474999.9993600000,6700000.0006999997
"67","66",KK_Ausrem_pn_120_n_HD_PS_ln_02dbcf62_336b_4f95_bef1_55f25aa32652,Ausrem_pn,-120000.0000000000,"4","1","2",6254.5437246000,135.0000000000,476172.2463900000,6698827.7537000002
"67","66",KK_Ausrem_pn_120_n_HD_PS_ln_02dbcf62_336b_4f95_bef1_55f25aa32652,Ausrem_pn,-120000.0000000000,"5","2","0",6254.5437246000,135.0000000000,481967.7721900000,6693032.2279000003
"67","66",KK_Ausrem_pn_120_n_HD_PS_ln_02dbcf62_336b_4f95_bef1_55f25aa32652,Ausrem_pn,-120000.0000000000,"6","2","1",31755.9630500000,112.5000000000,499999.9987300000,6675000.0012999997
"67","66",KK_Ausrem_pn_120_n_HD_PS_ln_02dbcf62_336b_4f95_bef1_55f25aa32652,Ausrem_pn,-120000.0000000000,"7","2","2",33137.2183210000,90.0000000000,501381.2540000000,6675000.0012999997
"75","74",KK_Ausrem_pn_120_n_HD_PS_ln_02dbcf62_336b_4f95_bef1_55f25aa32652,Ausrem_pn,-120000.0000000000,"0","0","0",0.0000000000,270.0000000000,520273.9232800000,6775000.0000999998
"75","74",KK_Ausrem_pn_120_n_HD_PS_ln_02dbcf62_336b_4f95_bef1_55f25aa32652,Ausrem_pn,-120000.0000000000,"1","0","1",17279.3559640000,270.0000000000,502994.5673200000,6775000.0000999998
"75","74",KK_Ausrem_pn_120_n_HD_PS_ln_02dbcf62_336b_4f95_bef1_55f25aa32652,Ausrem_pn,-120000.0000000000,"2","1","0",17279.3559640000,270.0000000000,481121.2342100000,6775000.0000999998
"75","74",KK_Ausrem_pn_120_n_HD_PS_ln_02dbcf62_336b_4f95_bef1_55f25aa32652,Ausrem_pn,-120000.0000000000,"3","1","1",23400.5908140000,270.0000000000,474999.9993600000,6775000.0000999998
"59","58",KK_Ausrem_pn_125_n_HD_PS_ln_5d7ccb40_c54a_415a_acc2_ce50ee575843,Ausrem_pn,-125000.0000000000,"0","0","0",0.0000000000,45.0000000000,419327.2412200000,6719327.2428000001
"59","58",KK_Ausrem_pn_125_n_HD_PS_ln_5d7ccb40_c54a_415a_acc2_ce50ee575843,Ausrem_pn,-125000.0000000000,"1","0","1",8022.4909007000,90.0000000000,424999.9989400000,6725000.0005000001
"59","58",KK_Ausrem_pn_125_n_HD_PS_ln_5d7ccb40_c54a_415a_acc2_ce50ee575843,Ausrem_pn,-125000.0000000000,"2","0","2",17350.9404900000,135.0000000000,431596.2089000000,6718403.7905000001
"59","58",KK_Ausrem_pn_125_n_HD_PS_ln_5d7ccb40_c54a_415a_acc2_ce50ee575843,Ausrem_pn,-125000.0000000000,"3","1","0",17350.9404900000,90.0000000000,454433.4981700000,6700000.0003000004
"59","58",KK_Ausrem_pn_125_n_HD_PS_ln_5d7ccb40_c54a_415a_acc2_ce50ee575843,Ausrem_pn,-125000.0000000000,"4","1","1",21673.4609350000,90.0000000000,458756.0186200000,6700000.0003000004
"59","58",KK_Ausrem_pn_125_n_HD_PS_ln_5d7ccb40_c54a_415a_acc2_ce50ee575843,Ausrem_pn,-125000.0000000000,"5","2","0",21673.4609350000,90.0000000000,474725.7789900000,6700000.0003000004
"59","58",KK_Ausrem_pn_125_n_HD_PS_ln_5d7ccb40_c54a_415a_acc2_ce50ee575843,Ausrem_pn,-125000.0000000000,"6","2","1",42212.9128250000,90.0000000000,495265.2308800000,6700000.0003000004
"75","74",KK_Ausrem_pn_125_n_HD_PS_ln_5d7ccb40_c54a_415a_acc2_ce50ee575843,Ausrem_pn,-125000.0000000000,"0","0","0",0.0000000000,180.0000000000,424999.9989400000,6808907.2961999997
"75","74",KK_Ausrem_pn_125_n_HD_PS_ln_5d7ccb40_c54a_415a_acc2_ce50ee575843,Ausrem_pn,-125000.0000000000,"1","0","1",8907.2950384000,180.0000000000,424999.9989400000,6800000.0011000000
"75","74",KK_Ausrem_pn_125_n_HD_PS_ln_5d7ccb40_c54a_415a_acc2_ce50ee575843,Ausrem_pn,-125000.0000000000,"2","0","2",10881.5101270000,180.0000000000,424999.9989400000,6798025.7860000003
"75","74",KK_Ausrem_pn_125_n_HD_PS_ln_5d7ccb40_c54a_415a_acc2_ce50ee575843,Ausrem_pn,-125000.0000000000,"3","1","0",10881.5101270000,180.0000000000,424999.9989400000,6755416.3920999998
"75","74",KK_Ausrem_pn_125_n_HD_PS_ln_5d7ccb40_c54a_415a_acc2_ce50ee575843,Ausrem_pn,-125000.0000000000,"4","1","1",15883.4955630000,180.0000000000,424999.9989400000,6750414.4066000003
"50","49",KK_Ausrem_pn_130_n_HD_PS_ln_08bb5fa8_5e45_4888_83c2_13939454fd03,Ausrem_pn,-130000.0000000000,"0","0","0",0.0000000000,45.0000000000,419327.2414500000,6719327.2422000002
"50","49",KK_Ausrem_pn_130_n_HD_PS_ln_08bb5fa8_5e45_4888_83c2_13939454fd03,Ausrem_pn,-130000.0000000000,"1","0","1",8022.4910444000,89.9999992260,424999.9992700000,6725000.0000999998
"50","49",KK_Ausrem_pn_130_n_HD_PS_ln_08bb5fa8_5e45_4888_83c2_13939454fd03,Ausrem_pn,-130000.0000000000,"2","0","2",17350.9400270000,134.9999984500,431596.2089800000,6718403.7906999998
"50","49",KK_Ausrem_pn_130_n_HD_PS_ln_08bb5fa8_5e45_4888_83c2_13939454fd03,Ausrem_pn,-130000.0000000000,"3","1","0",17350.9400270000,90.0000000000,454433.5001800000,6700000.0006999997
"50","49",KK_Ausrem_pn_130_n_HD_PS_ln_08bb5fa8_5e45_4888_83c2_13939454fd03,Ausrem_pn,-130000.0000000000,"4","1","1",21673.4553490000,90.0000000000,458756.0155000000,6700000.0006999997
"50","49",KK_Ausrem_pn_130_n_HD_PS_ln_08bb5fa8_5e45_4888_83c2_13939454fd03,Ausrem_pn,-130000.0000000000,"5","2","0",21673.4553490000,90.0000000000,474725.7786000000,6700000.0006999997
"50","49",KK_Ausrem_pn_130_n_HD_PS_ln_08bb5fa8_5e45_4888_83c2_13939454fd03,Ausrem_pn,-130000.0000000000,"6","2","1",42212.9072520000,90.0000000000,495265.2305000000,6700000.0006999997
"78","77",KK_Ausrem_pn_130_n_HD_PS_ln_08bb5fa8_5e45_4888_83c2_13939454fd03,Ausrem_pn,-130000.0000000000,"0","0","0",0.0000000000,180.0000000000,424999.9992700000,6755416.3951000003
"78","77",KK_Ausrem_pn_130_n_HD_PS_ln_08bb5fa8_5e45_4888_83c2_13939454fd03,Ausrem_pn,-130000.0000000000,"1","0","1",5001.9906674000,180.0000000000,424999.9992700000,6750414.4045000002
"48","47",KK_Ausrem_pn_135_n_HD_PS_ln_747f20cb_becf_4fc2_aaec_8caf22df3d12,Ausrem_pn,-135000.0000000000,"0","0","0",0.0000000000,90.0000000000,454433.5017500000,6700000.0010000002
"48","47",KK_Ausrem_pn_135_n_HD_PS_ln_747f20cb_becf_4fc2_aaec_8caf22df3d12,Ausrem_pn,-135000.0000000000,"1","0","1",4322.5112884000,90.0000000000,458756.0130400000,6700000.0010000002
"48","47",KK_Ausrem_pn_135_n_HD_PS_ln_747f20cb_becf_4fc2_aaec_8caf22df3d12,Ausrem_pn,-135000.0000000000,"2","1","0",4322.5112884000,90.0000000000,474725.7782900000,6700000.0010000002
"48","47",KK_Ausrem_pn_135_n_HD_PS_ln_747f20cb_becf_4fc2_aaec_8caf22df3d12,Ausrem_pn,-135000.0000000000,"3","1","1",24861.9632040000,90.0000000000,495265.2302100000,6700000.0010000002
"71","70",KK_Ausrem_pn_135_n_HD_PS_ln_747f20cb_becf_4fc2_aaec_8caf22df3d12,Ausrem_pn,-135000.0000000000,"0","0","0",0.0000000000,180.0000000000,424999.9997800000,6741536.1649000002
"71","70",KK_Ausrem_pn_135_n_HD_PS_ln_747f20cb_becf_4fc2_aaec_8caf22df3d12,Ausrem_pn,-135000.0000000000,"1","0","1",16536.1639670000,180.0000000000,424999.9997800000,6725000.0009000003
"52","51",KK_Ausrem_pn_140_n_HD_PS_ln_b0e63583_6ca9_469d_887a_b93e34276f75,Ausrem_pn,-140000.0000000000,"0","0","0",0.0000000000,90.0000000000,438128.9708500000,6675000.0010000002
"52","51",KK_Ausrem_pn_140_n_HD_PS_ln_b0e63583_6ca9_469d_887a_b93e34276f75,Ausrem_pn,-140000.0000000000,"1","0","1",11871.0291450000,67.5000000000,449999.9999900000,6675000.0010000002
"52","51",KK_Ausrem_pn_140_n_HD_PS_ln_b0e63583_6ca9_469d_887a_b93e34276f75,Ausrem_pn,-140000.0000000000,"2","0","2",42478.5773930000,45.0000000000,471642.8049100000,6696642.8059000000
"52","51",KK_Ausrem_pn_140_n_HD_PS_ln_b0e63583_6ca9_469d_887a_b93e34276f75,Ausrem_pn,-140000.0000000000,"3","1","0",42478.5773930000,45.0000000000,474862.3908700000,6699862.3919000002
"52","51",KK_Ausrem_pn_140_n_HD_PS_ln_b0e63583_6ca9_469d_887a_b93e34276f75,Ausrem_pn,-140000.0000000000,"4","1","1",42673.1851920000,67.5000000000,474999.9993600000,6700000.0004000003
"52","51",KK_Ausrem_pn_140_n_HD_PS_ln_b0e63583_6ca9_469d_887a_b93e34276f75,Ausrem_pn,-140000.0000000000,"5","1","2",62938.4166230000,90.0000000000,495265.2307900000,6700000.0004000003
"75","74",KK_Ausrem_pn_140_n_HD_PS_ln_b0e63583_6ca9_469d_887a_b93e34276f75,Ausrem_pn,-140000.0000000000,"0","0","0",0.0000000000,135.0000000000,429827.1172500000,6770172.8832000000
"75","74",KK_Ausrem_pn_140_n_HD_PS_ln_b0e63583_6ca9_469d_887a_b93e34276f75,Ausrem_pn,-140000.0000000000,"1","0","1",8010.0039764000,135.0000000000,435491.0453800000,6764508.9550999999
"75","74",KK_Ausrem_pn_140_n_HD_PS_ln_b0e63583_6ca9_469d_887a_b93e34276f75,Ausrem_pn,-140000.0000000000,"2","1","0",8010.0039764000,180.0000000000,449999.9999900000,6749124.6394999996
"75","74",KK_Ausrem_pn_140_n_HD_PS_ln_b0e63583_6ca9_469d_887a_b93e34276f75,Ausrem_pn,-140000.0000000000,"3","1","1",12247.6164820000,180.0000000000,449999.9999900000,6744887.0269999998
"75","74",KK_Ausrem_pn_140_n_HD_PS_ln_b0e63583_6ca9_469d_887a_b93e34276f75,Ausrem_pn,-140000.0000000000,"4","2","0",12247.6164820000,180.0000000000,449999.9999900000,6730601.1793999998
"75","74",KK_Ausrem_pn_140_n_HD_PS_ln_b0e63583_6ca9_469d_887a_b93e34276f75,Ausrem_pn,-140000.0000000000,"5","2","1",17848.7947730000,180.0000000000,449999.9999900000,6725000.0011000000
"55","54",KK_Ausrem_pn_145_n_HD_PS_ln_9471d81e_35e9_4427_bd0c_d6b0a801fa0d,Ausrem_pn,-145000.0000000000,"0","0","0",0.0000000000,45.0000015490,430745.3349100000,6680745.3362999996
"55","54",KK_Ausrem_pn_145_n_HD_PS_ln_9471d81e_35e9_4427_bd0c_d6b0a801fa0d,Ausrem_pn,-145000.0000000000,"1","0","1",23873.4610400000,45.0000015490,447626.4215500000,6697626.4221000001
"55","54",KK_Ausrem_pn_145_n_HD_PS_ln_9471d81e_35e9_4427_bd0c_d6b0a801fa0d,Ausrem_pn,-145000.0000000000,"2","1","0",23873.4610400000,0.0000000000,449999.9999900000,6715822.0570999999
"55","54",KK_Ausrem_pn_145_n_HD_PS_ln_9471d81e_35e9_4427_bd0c_d6b0a801fa0d,Ausrem_pn,-145000.0000000000,"3","1","1",33051.4050830000,45.0000000000,449999.9999900000,6725000.0011000000
"55","54",KK_Ausrem_pn_145_n_HD_PS_ln_9471d81e_35e9_4427_bd0c_d6b0a801fa0d,Ausrem_pn,-145000.0000000000,"4","1","2",63091.9185100000,90.0000000000,480040.5134200000,6725000.0011000000
"56","55",KK_Ausrem_pn_15_n_HD_PS_ln_016f0101_3c4a_4cf5_bb8a_7d9262b3fba0,Ausrem_pn,-15000.0000000000,"0","0","0",0.0000000000,180.0000000000,424999.9996800000,6755416.3989000004
"56","55",KK_Ausrem_pn_15_n_HD_PS_ln_016f0101_3c4a_4cf5_bb8a_7d9262b3fba0,Ausrem_pn,-15000.0000000000,"1","0","1",5001.9971025000,180.0000000000,424999.9996800000,6750414.4018000001
"56","55",KK_Ausrem_pn_15_n_HD_PS_ln_016f0101_3c4a_4cf5_bb8a_7d9262b3fba0,Ausrem_pn,-15000.0000000000,"2","1","0",5001.9971025000,180.0000000000,424999.9996800000,6741536.1645999998
"56","55",KK_Ausrem_pn_15_n_HD_PS_ln_016f0101_3c4a_4cf5_bb8a_7d9262b3fba0,Ausrem_pn,-15000.0000000000,"3","1","1",32840.1599470000,180.0000000000,424999.9996800000,6713698.0016999999
"59","58",KK_Ausrem_pn_15_n_HD_PS_ln_016f0101_3c4a_4cf5_bb8a_7d9262b3fba0,Ausrem_pn,-15000.0000000000,"0","0","0",0.0000000000,134.9999992400,505347.9301000000,6844652.0696000000
"59","58",KK_Ausrem_pn_15_n_HD_PS_ln_016f0101_3c4a_4cf5_bb8a_7d9262b3fba0,Ausrem_pn,-15000.0000000000,"1","0","1",7089.5911697000,134.9999992400,510361.0281600000,6839638.9716999996
"43","42",KK_Ausrem_pn_150_n_HD_PS_ln_1b576b2d_7000_4b2c_92af_40db0332772e,Ausrem_pn,-150000.0000000000,"0","0","0",0.0000000000,0.0000000000,424999.9992700000,6713698.0017999997
"43","42",KK_Ausrem_pn_150_n_HD_PS_ln_1b576b2d_7000_4b2c_92af_40db0332772e,Ausrem_pn,-150000.0000000000,"1","0","1",11301.9982410000,45.0000000000,424999.9992700000,6725000.0000999998
"43","42",KK_Ausrem_pn_150_n_HD_PS_ln_1b576b2d_7000_4b2c_92af_40db0332772e,Ausrem_pn,-150000.0000000000,"2","0","2",66342.5118250000,90.0000000000,480040.5128600000,6725000.0000999998
"43","42",KK_Ausrem_pn_155_n_HD_PS_ln_4efe776c_e390_4dcd_b625_abb445ff545f,Ausrem_pn,-155000.0000000000,"0","0","0",0.0000000000,0.0000000000,424999.9992700000,6713698.0017999997
"43","42",KK_Ausrem_pn_155_n_HD_PS_ln_4efe776c_e390_4dcd_b625_abb445ff545f,Ausrem_pn,-155000.0000000000,"1","0","1",11301.9982410000,45.0000000000,424999.9992700000,6725000.0000999998
"43","42",KK_Ausrem_pn_155_n_HD_PS_ln_4efe776c_e390_4dcd_b625_abb445ff545f,Ausrem_pn,-155000.0000000000,"2","0","2",66342.5118250000,90.0000000000,480040.5128600000,6725000.0000999998
"46","45",KK_Ausrem_pn_160_n_HD_PS_ln_ab8b4f81_8887_46c6_85cb_7d26dcb52e6e,Ausrem_pn,-160000.0000000000,"0","0","0",0.0000000000,45.0000000000,419327.2414500000,6719327.2422000002
"46","45",KK_Ausrem_pn_160_n_HD_PS_ln_ab8b4f81_8887_46c6_85cb_7d26dcb52e6e,Ausrem_pn,-160000.0000000000,"1","0","1",8022.4910444000,67.5000000000,424999.9992700000,6725000.0000999998
"46","45",KK_Ausrem_pn_160_n_HD_PS_ln_ab8b4f81_8887_46c6_85cb_7d26dcb52e6e,Ausrem_pn,-160000.0000000000,"2","0","2",63063.0046280000,90.0000000000,480040.5128600000,6725000.0000999998
"84","83",KK_Ausrem_pn_160_n_HD_PS_ln_ab8b4f81_8887_46c6_85cb_7d26dcb52e6e,Ausrem_pn,-160000.0000000000,"0","0","0",0.0000000000,315.0000015500,424999.9992700000,6725000.0000999998
"84","83",KK_Ausrem_pn_160_n_HD_PS_ln_ab8b4f81_8887_46c6_85cb_7d26dcb52e6e,Ausrem_pn,-160000.0000000000,"1","0","1",8371.1267366000,315.0000015500,419080.7189500000,6730919.2807000000
"84","83",KK_Ausrem_pn_160_n_HD_PS_ln_ab8b4f81_8887_46c6_85cb_7d26dcb52e6e,Ausrem_pn,-160000.0000000000,"2","1","0",8371.1267366000,0.0000000000,424999.9992700000,6798025.7857999997
"84","83",KK_Ausrem_pn_160_n_HD_PS_ln_ab8b4f81_8887_46c6_85cb_7d26dcb52e6e,Ausrem_pn,-160000.0000000000,"3","1","1",19252.6374370000,0.0000000000,424999.9992700000,6808907.2965000002
"43","42",KK_Ausrem_pn_165_n_HD_PS_ln_8034a7a2_1f9a_483c_8ab4_ce8e32576701,Ausrem_pn,-165000.0000000000,"0","0","0",0.0000000000,45.0000007740,419327.2414100000,6719327.2423000000
"43","42",KK_Ausrem_pn_165_n_HD_PS_ln_8034a7a2_1f9a_483c_8ab4_ce8e32576701,Ausrem_pn,-165000.0000000000,"1","0","1",8022.4910019000,67.5000003870,424999.9992700000,6725000.0000999998
"43","42",KK_Ausrem_pn_165_n_HD_PS_ln_8034a7a2_1f9a_483c_8ab4_ce8e32576701,Ausrem_pn,-165000.0000000000,"2","0","2",63063.0045850000,90.0000000000,480040.5128600000,6725000.0000999998
"78","77",KK_Ausrem_pn_165_n_HD_PS_ln_8034a7a2_1f9a_483c_8ab4_ce8e32576701,Ausrem_pn,-165000.0000000000,"0","0","0",0.0000000000,315.0000015500,424999.9992700000,6725000.0000999998
"78","77",KK_Ausrem_pn_165_n_HD_PS_ln_8034a7a2_1f9a_483c_8ab4_ce8e32576701,Ausrem_pn,-165000.0000000000,"1","0","1",8371.1267366000,315.0000015500,419080.7189500000,6730919.2807000000
"78","77",KK_Ausrem_pn_165_n_HD_PS_ln_8034a7a2_1f9a_483c_8ab4_ce8e32576701,Ausrem_pn,-165000.0000000000,"2","1","0",8371.1267366000,0.0000000000,424999.9992700000,6798025.7857999997
"78","77",KK_Ausrem_pn_165_n_HD_PS_ln_8034a7a2_1f9a_483c_8ab4_ce8e32576701,Ausrem_pn,-165000.0000000000,"3","1","1",19252.6374370000,0.0000000000,424999.9992700000,6808907.2965000002
"42","41",KK_Ausrem_pn_170_n_HD_PS_ln_c43e7649_a0bf_4d53_a132_8f75545268ab,Ausrem_pn,-170000.0000000000,"0","0","0",0.0000000000,45.0000015490,442539.7870500000,6717539.7874999996
"42","41",KK_Ausrem_pn_170_n_HD_PS_ln_c43e7649_a0bf_4d53_a132_8f75545268ab,Ausrem_pn,-170000.0000000000,"1","0","1",10550.3340360000,67.5000007740,449999.9999900000,6725000.0000999998
"42","41",KK_Ausrem_pn_170_n_HD_PS_ln_c43e7649_a0bf_4d53_a132_8f75545268ab,Ausrem_pn,-170000.0000000000,"2","0","2",40590.8469000000,90.0000000000,480040.5128600000,6725000.0000999998
"81","80",KK_Ausrem_pn_170_n_HD_PS_ln_c43e7649_a0bf_4d53_a132_8f75545268ab,Ausrem_pn,-170000.0000000000,"0","0","0",0.0000000000,180.0000000000,424999.9992700000,6808907.2965000002
"81","80",KK_Ausrem_pn_170_n_HD_PS_ln_c43e7649_a0bf_4d53_a132_8f75545268ab,Ausrem_pn,-170000.0000000000,"1","0","1",8907.2955999000,202.4999992300,424999.9992700000,6800000.0009000003
"81","80",KK_Ausrem_pn_170_n_HD_PS_ln_c43e7649_a0bf_4d53_a132_8f75545268ab,Ausrem_pn,-170000.0000000000,"2","0","2",10316.6475380000,224.9999984500,424003.4369900000,6799003.4385000002
"64","63",KK_Ausrem_pn_175_n_HD_PS_ln_ad5a9270_b700_4a26_a443_e96030b37779,Ausrem_pn,-175000.0000000000,"0","0","0",0.0000000000,45.0000015490,442539.7871000000,6717539.7874999996
"64","63",KK_Ausrem_pn_175_n_HD_PS_ln_ad5a9270_b700_4a26_a443_e96030b37779,Ausrem_pn,-175000.0000000000,"1","0","1",10550.3339600000,67.5000007740,449999.9999900000,6725000.0000000000
"64","63",KK_Ausrem_pn_175_n_HD_PS_ln_ad5a9270_b700_4a26_a443_e96030b37779,Ausrem_pn,-175000.0000000000,"2","0","2",40590.8467900000,90.0000000000,480040.5128200000,6725000.0000000000
"77","76",KK_Ausrem_pn_175_n_HD_PS_ln_ad5a9270_b700_4a26_a443_e96030b37779,Ausrem_pn,-175000.0000000000,"0","0","0",0.0000000000,180.0000000000,424999.9992700000,6808907.2965000002
"77","76",KK_Ausrem_pn_175_n_HD_PS_ln_ad5a9270_b700_4a26_a443_e96030b37779,Ausrem_pn,-175000.0000000000,"1","0","1",8907.2970117000,202.5000000000,424999.9992700000,6799999.9994999999
"77","76",KK_Ausrem_pn_175_n_HD_PS_ln_ad5a9270_b700_4a26_a443_e96030b37779,Ausrem_pn,-175000.0000000000,"2","0","2",10316.6480350000,225.0000000000,424003.4376100000,6799003.4378000004
"40","39",KK_Ausrem_pn_180_n_HD_PS_ln_0dce004f_dc4c_42d6_9aae_c5ace3daad7e,Ausrem_pn,-180000.0000000000,"0","0","0",0.0000000000,45.0000007740,419327.2414200000,6719327.2423000000
"40","39",KK_Ausrem_pn_180_n_HD_PS_ln_0dce004f_dc4c_42d6_9aae_c5ace3daad7e,Ausrem_pn,-180000.0000000000,"1","0","1",8022.4909761000,67.5000003870,424999.9992700000,6725000.0000000000
"40","39",KK_Ausrem_pn_180_n_HD_PS_ln_0dce004f_dc4c_42d6_9aae_c5ace3daad7e,Ausrem_pn,-180000.0000000000,"2","0","2",63063.0045270000,90.0000000000,480040.5128200000,6725000.0000000000
"76","75",KK_Ausrem_pn_180_n_HD_PS_ln_0dce004f_dc4c_42d6_9aae_c5ace3daad7e,Ausrem_pn,-180000.0000000000,"0","0","0",0.0000000000,180.0000000000,424999.9992700000,6808907.2965000002
"76","75",KK_Ausrem_pn_180_n_HD_PS_ln_0dce004f_dc4c_42d6_9aae_c5ace3daad7e,Ausrem_pn,-180000.0000000000,"1","0","1",8907.2970117000,202.5000000000,424999.9992700000,6799999.9994999999
"76","75",KK_Ausrem_pn_180_n_HD_PS_ln_0dce004f_dc4c_42d6_9aae_c5ace3daad7e,Ausrem_pn,-180000.0000000000,"2","0","2",10316.6480350000,225.0000000000,424003.4376100000,6799003.4378000004
